"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","VSWCMean","VSWCMinimum","VSWCMaximum","VSWCVariance","VSWCNumPts","VSWCExpUncert","VSWCStdErMean","VSWCRangeFailQM","VSWCRangePassQM","VSWCRangeNAQM","VSWCPersistenceFailQM","VSWCPersistencePassQM","VSWCPersistenceNAQM","VSWCStepFailQM","VSWCStepPassQM","VSWCStepNAQM","VSWCNullFailQM","VSWCNullPassQM","VSWCNullNAQM","VSWCGapFailQM","VSWCGapPassQM","VSWCGapNAQM","VSWCSpikeFailQM","VSWCSpikePassQM","VSWCSpikeNAQM","VSWCValidCalFailQM","VSWCValidCalPassQM","VSWCValidCalNAQM","VSWCAlphaQM","VSWCBetaQM","VSWCFinalQF","VSWCFinalQFSciRvw","VSICMean","VSICMinimum","VSICMaximum","VSICVariance","VSICNumPts","VSICExpUncert","VSICStdErMean","VSICRangeFailQM","VSICRangePassQM","VSICRangeNAQM","VSICPersistenceFailQM","VSICPersistencePassQM","VSICPersistenceNAQM","VSICStepFailQM","VSICStepPassQM","VSICStepNAQM","VSICNullFailQM","VSICNullPassQM","VSICNullNAQM","VSICGapFailQM","VSICGapPassQM","VSICGapNAQM","VSICSpikeFailQM","VSICSpikePassQM","VSICSpikeNAQM","VSICValidCalFailQM","VSICValidCalPassQM","VSICValidCalNAQM","VSICAlphaQM","VSICBetaQM","VSICFinalQF","VSICFinalQFSciRvw","tempFailQM","tempPassQM","tempNAQM","calDefaultQM","calNEONQM","calNAQM","publicationDate","release","sf","correctedVSWCMean","correctedVSWCFinalQF","correctedVSWCExpUncert"
"D17","SJER","001","501",2022-05-02 01:30:00,2022-05-02 02:00:00,0.0364,0.0359,0.0372,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1407.515,1406.893,1408.321,0.143,179,0.057,0.028,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358339086626603,0.11962144666698,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 02:00:00,2022-05-02 02:30:00,0.0366,0.0358,0.0374,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1406.814,1406.179,1407.607,0.227,180,0.071,0.036,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.359070017247242,0.120007346777232,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 02:30:00,2022-05-02 03:00:00,0.0366,0.0359,0.0374,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1405.633,1404.754,1406.893,0.109,180,0.049,0.025,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.359070017247242,0.120007346777232,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 03:00:00,2022-05-02 03:30:00,0.0368,0.036,0.0376,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1404.057,1402.617,1405.466,0.487,180,0.104,0.052,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.359798571207606,0.120392457016834,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 03:30:00,2022-05-02 04:00:00,0.0366,0.0359,0.0372,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1401.882,1400.484,1403.329,0.491,180,0.104,0.052,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.359070017247242,0.120007346777232,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 04:00:00,2022-05-02 04:30:00,0.0364,0.0357,0.0372,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1399.391,1397.644,1400.484,0.554,180,0.111,0.055,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358339086626603,0.11962144666698,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 04:30:00,2022-05-02 05:00:00,0.0363,0.0357,0.0369,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1396.991,1395.518,1398.354,0.457,180,0.101,0.05,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357972723556622,0.119428198516865,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 05:00:00,2022-05-02 05:30:00,0.0365,0.0358,0.0371,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1394.708,1393.395,1396.227,0.471,180,0.102,0.051,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358704850317238,0.119814495833388,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 05:30:00,2022-05-02 06:00:00,0.0364,0.0357,0.037,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1392.712,1391.275,1393.395,0.34,180,0.087,0.043,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358339086626603,0.11962144666698,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 06:00:00,2022-05-02 06:30:00,0.0364,0.0357,0.0371,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1391.314,1389.863,1392.688,0.662,180,0.121,0.061,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358339086626603,0.11962144666698,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 06:30:00,2022-05-02 07:00:00,0.0365,0.0357,0.0369,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1388.343,1387.044,1389.863,0.532,180,0.109,0.054,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.358704850317238,0.119814495833388,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 07:00:00,2022-05-02 07:30:00,0.0363,0.0356,0.0368,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1386.711,1384.932,1387.748,0.479,180,0.103,0.052,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357972723556622,0.119428198516865,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 07:30:00,2022-05-02 08:00:00,0.0363,0.0357,0.0367,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1384.561,1383.526,1385.635,0.439,180,0.099,0.049,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357972723556622,0.119428198516865,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 08:00:00,2022-05-02 08:30:00,0.0362,0.0355,0.0367,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1382.403,1381.42,1383.526,0.411,180,0.096,0.048,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357605758469835,0.119234750616847,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 08:30:00,2022-05-02 09:00:00,0.0362,0.0355,0.0372,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1380.178,1378.616,1381.42,0.976,180,0.147,0.074,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357605758469835,0.119234750616847,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 09:00:00,2022-05-02 09:30:00,0.0363,0.0357,0.0371,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1377.477,1376.517,1378.616,0.301,180,0.082,0.041,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357972723556622,0.119428198516865,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 09:30:00,2022-05-02 10:00:00,0.0362,0.0354,0.0372,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1375.725,1374.421,1377.216,0.335,180,0.086,0.043,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357605758469835,0.119234750616847,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 10:00:00,2022-05-02 10:30:00,0.0361,0.0353,0.0369,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1373.897,1373.024,1375.119,0.359,180,0.089,0.045,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357238188709853,0.119041102195633,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 10:30:00,2022-05-02 11:00:00,0.0361,0.0353,0.0368,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1372.362,1371.63,1373.723,0.284,180,0.079,0.04,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.357238188709853,0.119041102195633,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 11:00:00,2022-05-02 11:30:00,0.0357,0.035,0.037,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1370.879,1370.237,1372.327,0.252,180,0.075,0.037,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 11:30:00,2022-05-02 12:00:00,0.0357,0.0353,0.036,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1369.591,1368.845,1370.237,0.227,180,0.071,0.036,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 12:00:00,2022-05-02 12:30:00,0.0357,0.0353,0.036,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1368.393,1367.454,1369.541,0.203,180,0.067,0.034,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 12:30:00,2022-05-02 13:00:00,0.0357,0.0351,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1366.941,1366.065,1368.149,0.347,180,0.088,0.044,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 13:00:00,2022-05-02 13:30:00,0.0357,0.0351,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1365.375,1364.677,1366.759,0.272,180,0.078,0.039,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 13:30:00,2022-05-02 14:00:00,0.0356,0.0352,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1364.261,1363.29,1364.677,0.154,180,0.058,0.029,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355391175489386,0.118069824913247,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 14:00:00,2022-05-02 14:30:00,0.0356,0.0351,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1363.294,1363.29,1363.984,0.003,172,0.008,0.004,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355391175489386,0.118069824913247,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 14:30:00,2022-05-02 15:00:00,0.0356,0.0353,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1363.29,1363.29,1363.29,0,159,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,12,88,0,NA,NA,NA,12,0,1,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355391175489386,0.118069824913247,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 15:00:00,2022-05-02 15:30:00,0.0356,0.035,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1363.29,1363.29,1363.29,0,174,0,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,3,97,0,NA,NA,NA,3,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355391175489386,0.118069824913247,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 15:30:00,2022-05-02 16:00:00,0.0357,0.0354,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1363.387,1363.29,1363.984,0.058,143,0.04,0.02,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,21,79,0,NA,NA,NA,21,0,1,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 16:00:00,2022-05-02 16:30:00,0.0357,0.0348,0.0359,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1364.014,1363.984,1364.677,0.02,159,0.023,0.011,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,12,88,0,NA,NA,NA,12,0,1,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355761809137046,0.118264487691738,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 16:30:00,2022-05-02 17:00:00,0.0355,0.0347,0.0358,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1364.618,1363.984,1364.677,0.037,166,0.03,0.015,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,8,92,0,NA,NA,NA,8,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.355019920821939,0.11787495687597,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 17:00:00,2022-05-02 17:30:00,0.0351,0.0346,0.0357,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1365.266,1364.677,1365.371,0.062,158,0.04,0.02,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,12,88,0,NA,NA,NA,12,0,1,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.353528635759058,0.117093415888681,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 17:30:00,2022-05-02 18:00:00,0.035,0.0345,0.0357,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1365.946,1365.371,1366.065,0.069,169,0.04,0.02,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,6,94,0,NA,NA,NA,6,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.35315423366459,0.11689750932103,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 18:00:00,2022-05-02 18:30:00,0.035,0.0345,0.0357,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1366.082,1366.065,1366.759,0.011,169,0.016,0.008,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,6,94,0,NA,NA,NA,6,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.35315423366459,0.11689750932103,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 18:30:00,2022-05-02 19:00:00,0.0351,0.0344,0.0357,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1367.374,1366.065,1375.119,1.429,180,0.178,0.089,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.353528635759058,0.117093415888681,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 19:00:00,2022-05-02 19:30:00,0.035,0.0343,0.0356,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1368.783,1368.149,1372.327,0.326,180,0.085,0.043,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.35315423366459,0.11689750932103,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 19:30:00,2022-05-02 20:00:00,0.0348,0.0343,0.0356,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1370.178,1368.845,1377.216,1.126,177,0.159,0.08,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.352403512262447,0.116505064765629,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 20:00:00,2022-05-02 20:30:00,0.0347,0.0342,0.0355,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1372.157,1370.237,1380.719,4.429,146,0.348,0.174,0,99,1,0,99,1,18,82,1,1,99,0,0,100,0,8,92,1,NA,NA,NA,19,0,1,NA,0,99,1,99,0,1,"20221210T224632Z","RELEASE-2024",0.35202718709184,0.11630852508765,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 20:30:00,2022-05-02 21:00:00,0.0345,0.0342,0.0354,0,170,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,0,NA,1373.169,1371.63,1377.916,0.875,131,0.163,0.082,0,95,5,0,95,5,22,72,6,5,95,0,0,100,0,11,84,5,NA,NA,NA,27,1,1,NA,0,95,5,95,0,5,"20221210T224632Z","RELEASE-2024",0.351272592989325,0.115914806661474,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 21:00:00,2022-05-02 21:30:00,0.0343,0.0341,0.0353,0,170,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,6,94,0,NA,NA,NA,6,0,0,NA,1374.48,1373.024,1377.916,0.415,177,0.097,0.048,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.350515387181299,0.115520230379123,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 21:30:00,2022-05-02 22:00:00,0.0341,0.034,0.0348,0,167,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,7,93,0,NA,NA,NA,7,0,0,NA,1375.57,1374.421,1376.517,0.156,180,0.059,0.029,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.349755545320355,0.115124789240438,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 22:00:00,2022-05-02 22:30:00,0.0341,0.0339,0.0348,0,171,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,5,95,0,NA,NA,NA,5,0,0,NA,1376.263,1375.119,1385.635,2.787,167,0.258,0.129,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,7,93,0,NA,NA,NA,7,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.349755545320355,0.115124789240438,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 22:30:00,2022-05-02 23:00:00,0.0339,0.0338,0.0344,0,165,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,7,93,0,NA,NA,NA,7,0,0,NA,1376.816,1374.421,1384.932,3.956,134,0.344,0.172,0,99,1,0,99,1,24,74,1,1,99,0,0,100,0,8,91,1,NA,NA,NA,26,0,1,NA,0,99,1,99,0,1,"20221210T224632Z","RELEASE-2024",0.34899304268772,0.114728476146241,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 23:00:00,2022-05-02 23:30:00,0.0339,0.0338,0.0347,0,154,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,2,0,0,NA,1375.041,1373.024,1383.526,3.071,115,0.327,0.163,0,87,13,0,87,13,21,62,17,13,87,0,0,100,0,11,77,13,NA,NA,NA,36,4,1,NA,0,87,13,87,0,13,"20221210T224632Z","RELEASE-2024",0.34899304268772,0.114728476146241,0,0.050030838876173
"D17","SJER","001","501",2022-05-02 23:30:00,2022-05-03,0.0338,0.0337,0.0343,0,176,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,2,0,0,NA,1373.998,1373.024,1378.616,0.493,170,0.108,0.054,0,100,0,0,100,0,6,94,0,0,100,0,0,100,0,2,98,0,NA,NA,NA,6,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.34861078575392,0.114529990369767,0,0.050030838876173
"D17","SJER","001","501",2022-05-03,2022-05-03 00:30:00,0.0338,0.0336,0.0346,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1373.668,1372.327,1378.616,0.773,177,0.132,0.066,0,100,0,0,100,0,2,98,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,2,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.34861078575392,0.114529990369767,0,0.050030838876173
"D17","SJER","001","501",2022-05-03 00:30:00,2022-05-03 01:00:00,0.0337,0.0335,0.0343,0,172,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,4,96,0,NA,NA,NA,4,0,0,NA,1372.668,1371.63,1373.723,0.22,180,0.07,0.035,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.348227854185367,0.114331283896342,0,0.050030838876173
"D17","SJER","001","501",2022-05-03 01:00:00,2022-05-03 01:30:00,0.0337,0.0335,0.0346,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,1,99,0,NA,NA,NA,1,0,0,NA,1371.425,1370.934,1373.024,0.264,180,0.077,0.038,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.348227854185367,0.114331283896342,0,0.050030838876173
"D17","SJER","001","501",2022-05-03 01:30:00,2022-05-03 02:00:00,0.0338,0.0334,0.0345,0,179,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1371.425,1370.237,1378.616,1.714,166,0.203,0.102,0,99,1,0,99,1,7,92,1,1,99,0,0,100,0,3,97,1,NA,NA,NA,8,0,0,NA,0,99,1,99,0,1,"20221210T224632Z","RELEASE-2024",0.34861078575392,0.114529990369767,0,0.050030838876173
"D17","SJER","001","501",2022-05-03 02:00:00,2022-05-03 02:30:00,0.0338,0.0334,0.0346,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1370.183,1369.541,1370.934,0.127,180,0.053,0.027,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.34861078575392,0.114529990369767,0,0.050030838876173
"D17","SJER","001","501",2022-05-03 02:30:00,2022-05-03 03:00:00,0.0338,0.0334,0.0346,0,180,0.2135,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,1369.004,1368.149,1370.237,0.535,180,0.109,0.054,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,0,100,0,NA,NA,NA,0,0,0,NA,0,100,0,100,0,0,"20221210T224632Z","RELEASE-2024",0.34861078575392,0.114529990369767,0,0.050030838876173
